case_id;activity;time
mision79;TA_enter;2023-03-22 00:03:42
mision79;TA_task1;2023-03-22 00:04:31
mision79;TB_enter;2023-03-22 00:10:17
mision79;TB_task2;2023-03-22 00:11:06
mision79;TC_enter;2023-03-22 00:22:05
mision79;TC_task3;2023-03-22 00:22:54
mision79;TD_enter;2023-03-22 00:28:12
mision79;TD_task4;2023-03-22 00:29:01
mision79;TE_enter;2023-03-22 00:45:22
mision79;TE_task5;2023-03-22 00:46:11
mision79;TF_enter;2023-03-22 00:47:54
mision79;TF_task6;2023-03-22 00:48:43
mision79;TG_enter;2023-03-22 00:50:19
mision79;TG_task7;2023-03-22 00:51:08
mision79;TH_enter;2023-03-22 00:51:32
mision79;TH_task8;2023-03-22 00:52:21
mision79;T1-TH_task9;2023-03-22 00:52:37
