case_id;activity;time
mision37;TA_enter;2023-02-07 00:02:11
mision37;TA_task1;2023-02-07 00:03:00
mision37;TB_enter;2023-02-07 00:03:52
mision37;TB_task2;2023-02-07 00:04:41
mision37;TC_enter;2023-02-07 00:06:35
mision37;TC_task3;2023-02-07 00:07:24
mision37;TD_enter;2023-02-07 00:07:47
mision37;TD_task4;2023-02-07 00:08:36
mision37;TE_enter;2023-02-07 00:18:45
mision37;TE_task5;2023-02-07 00:19:34
mision37;TF_enter;2023-02-07 00:20:06
mision37;TF_task6;2023-02-07 00:20:55
mision37;TG_enter;2023-02-07 00:22:43
mision37;TG_task7;2023-02-07 00:23:32
mision37;TH_enter;2023-02-07 00:25:20
mision37;TH_task8;2023-02-07 00:26:09
mision37;T1-TH_task9;2023-02-07 00:26:26
