case_id;activity;time
mision26;TA_enter;2023-01-26 00:04:09
mision26;TA_task1;2023-01-26 00:04:58
mision26;TB_enter;2023-01-26 00:05:28
mision26;TB_task2;2023-01-26 00:06:17
mision26;TC_enter;2023-01-26 00:12:03
mision26;TC_task3;2023-01-26 00:12:52
mision26;TD_enter;2023-01-26 00:16:19
mision26;TD_task4;2023-01-26 00:17:08
mision26;TE_enter;2023-01-26 00:20:07
mision26;TE_task5;2023-01-26 00:20:56
mision26;TF_enter;2023-01-26 00:22:06
mision26;TF_task6;2023-01-26 00:22:55
mision26;TG_enter;2023-01-26 00:28:58
mision26;TG_task7;2023-01-26 00:29:47
mision26;TH_enter;2023-01-26 00:31:14
mision26;TH_task8;2023-01-26 00:32:03
mision26;T1-TH_task9;2023-01-26 00:32:19
