case_id;activity;time
mision50;TA_enter;2023-02-20 00:04:55
mision50;TA_task1;2023-02-20 00:05:44
mision50;TB_enter;2023-02-20 00:06:35
mision50;TB_task2;2023-02-20 00:07:24
mision50;TC_enter;2023-02-20 00:08:54
mision50;TC_task3;2023-02-20 00:09:43
mision50;TD_enter;2023-02-20 00:12:46
mision50;TD_task4;2023-02-20 00:13:35
mision50;TE_enter;2023-02-20 00:19:01
mision50;TE_task5;2023-02-20 00:19:50
mision50;TF_enter;2023-02-20 00:21:40
mision50;TF_task6;2023-02-20 00:22:29
mision50;TG_enter;2023-02-20 00:29:37
mision50;TG_task7;2023-02-20 00:30:26
mision50;TH_enter;2023-02-20 00:32:15
mision50;TH_task8;2023-02-20 00:33:04
mision50;T1-TH_task9;2023-02-20 00:33:20
