case_id;activity;time
mision42;TA_enter;2023-02-12 00:02:28
mision42;TA_task1;2023-02-12 00:03:17
mision42;TB_enter;2023-02-12 00:03:42
mision42;TB_task2;2023-02-12 00:04:31
mision42;TC_enter;2023-02-12 00:07:14
mision42;TC_task3;2023-02-12 00:08:03
mision42;TD_enter;2023-02-12 00:10:05
mision42;TD_task4;2023-02-12 00:10:54
mision42;TE_enter;2023-02-12 00:12:16
mision42;TE_task5;2023-02-12 00:13:05
mision42;TF_enter;2023-02-12 00:21:49
mision42;TF_task6;2023-02-12 00:22:38
mision42;TG_enter;2023-02-12 00:23:16
mision42;TG_task7;2023-02-12 00:24:05
mision42;TH_enter;2023-02-12 00:29:30
mision42;TH_task8;2023-02-12 00:30:19
mision42;T1-TH_task9;2023-02-12 00:30:36
