case_id;activity;time
mision33;TA_enter;2023-02-03 00:04:00
mision33;TA_task1;2023-02-03 00:04:49
mision33;TB_enter;2023-02-03 00:05:47
mision33;TB_task2;2023-02-03 00:06:36
mision33;TC_enter;2023-02-03 00:10:02
mision33;TC_task3;2023-02-03 00:10:51
mision33;TD_enter;2023-02-03 00:11:43
mision33;TD_task4;2023-02-03 00:12:32
mision33;TE_enter;2023-02-03 00:14:47
mision33;TE_task5;2023-02-03 00:15:36
mision33;TF_enter;2023-02-03 00:24:47
mision33;TF_task6;2023-02-03 00:25:36
mision33;TG_enter;2023-02-03 00:26:33
mision33;TG_task7;2023-02-03 00:27:22
mision33;TH_enter;2023-02-03 00:28:52
mision33;TH_task8;2023-02-03 00:29:41
mision33;T1-TH_task9;2023-02-03 00:29:58
