case_id;activity;time
mision16;TA_enter;2023-01-16 00:04:19
mision16;TA_task1;2023-01-16 00:05:08
mision16;TB_enter;2023-01-16 00:08:10
mision16;TB_task2;2023-01-16 00:08:59
mision16;TC_enter;2023-01-16 00:21:52
mision16;TC_task3;2023-01-16 00:22:41
mision16;TD_enter;2023-01-16 00:23:10
mision16;TD_task4;2023-01-16 00:23:59
mision16;TE_enter;2023-01-16 00:32:00
mision16;TE_task5;2023-01-16 00:32:49
mision16;TF_enter;2023-01-16 00:35:19
mision16;TF_task6;2023-01-16 00:36:08
mision16;TG_enter;2023-01-16 00:42:44
mision16;TG_task7;2023-01-16 00:43:33
mision16;TH_enter;2023-01-16 00:48:54
mision16;TH_task8;2023-01-16 00:49:43
mision16;T1-TH_task9;2023-01-16 00:49:59
