case_id;activity;time
mision55;TC_enter;2023-02-25 00:00:15
mision55;TC_task3;2023-02-25 00:04:59
mision55;TA_enter;2023-02-25 00:17:24
mision55;TA_task1;2023-02-25 00:18:13
mision55;TD_enter;2023-02-25 00:20:57
mision55;TD_task4;2023-02-25 00:21:46
mision55;TE_enter;2023-02-25 00:26:31
mision55;TE_task5;2023-02-25 00:27:20
mision55;TF_enter;2023-02-25 00:29:59
mision55;TF_task6;2023-02-25 00:30:48
mision55;TG_enter;2023-02-25 00:31:37
mision55;TG_task7;2023-02-25 00:32:26
mision55;TH_enter;2023-02-25 00:35:56
mision55;TH_task8;2023-02-25 00:36:45
mision55;T1-TH_task9;2023-02-25 00:37:01
