case_id;activity;time
mision12;TA_enter;2023-01-12 00:09:57
mision12;TA_task1;2023-01-12 00:10:46
mision12;TB_enter;2023-01-12 00:14:23
mision12;TB_task2;2023-01-12 00:15:12
mision12;TC_enter;2023-01-12 00:18:43
mision12;TC_task3;2023-01-12 00:19:32
mision12;TD_enter;2023-01-12 00:22:04
mision12;TD_task4;2023-01-12 00:22:53
mision12;TE_enter;2023-01-12 00:28:01
mision12;TE_task5;2023-01-12 00:28:50
mision12;TF_enter;2023-01-12 00:35:38
mision12;TF_task6;2023-01-12 00:36:27
mision12;TG_enter;2023-01-12 00:39:58
mision12;TG_task7;2023-01-12 00:40:47
mision12;TH_enter;2023-01-12 00:44:03
mision12;TH_task8;2023-01-12 00:44:52
mision12;T1-TH_task9;2023-01-12 00:45:08
