case_id;activity;time
mision73;TA_enter;2023-03-16 00:04:12
mision73;TA_task1;2023-03-16 00:05:01
mision73;TB_enter;2023-03-16 00:08:22
mision73;TB_task2;2023-03-16 00:09:11
mision73;TC_enter;2023-03-16 00:14:20
mision73;TC_task3;2023-03-16 00:15:09
mision73;TD_enter;2023-03-16 00:19:21
mision73;TD_task4;2023-03-16 00:20:10
mision73;TE_enter;2023-03-16 00:25:42
mision73;TE_task5;2023-03-16 00:26:31
mision73;TF_enter;2023-03-16 00:29:06
mision73;TF_task6;2023-03-16 00:29:55
mision73;TG_enter;2023-03-16 00:34:07
mision73;TG_task7;2023-03-16 00:34:56
mision73;TH_enter;2023-03-16 00:40:44
mision73;TH_task8;2023-03-16 00:41:33
mision73;T1-TH_task9;2023-03-16 00:41:50
