case_id;activity;time
mision40;TA_enter;2023-02-10 00:04:05
mision40;TA_task1;2023-02-10 00:04:54
mision40;TB_enter;2023-02-10 00:09:24
mision40;TB_task2;2023-02-10 00:10:13
mision40;TC_enter;2023-02-10 00:10:59
mision40;TC_task3;2023-02-10 00:11:48
mision40;TD_enter;2023-02-10 00:16:04
mision40;TD_task4;2023-02-10 00:16:53
mision40;TE_enter;2023-02-10 00:25:48
mision40;TE_task5;2023-02-10 00:26:37
mision40;TF_enter;2023-02-10 00:29:13
mision40;TF_task6;2023-02-10 00:30:02
mision40;TG_enter;2023-02-10 00:32:17
mision40;TG_task7;2023-02-10 00:33:06
mision40;TH_enter;2023-02-10 00:35:29
mision40;TH_task8;2023-02-10 00:36:18
mision40;T1-TH_task9;2023-02-10 00:36:34
