mision;activity;time;robot
;TB_enter;2023-09-06 14:53:17;5
;TB_task2;2023-09-06 14:53:22;5
;TA_enter;2023-09-06 14:53:27;1
;TA_task1;2023-09-06 14:53:32;1
;TA_task3;2023-09-06 14:53:34;4
;TB_task3;2023-09-06 14:53:34;4
;TC_enter;2023-09-06 14:53:46;2
;TC_task1;2023-09-06 14:53:51;2
;TD_enter;2023-09-06 14:53:54;3
;TD_task2;2023-09-06 14:53:59;3
;TC_task3;2023-09-06 14:54:01;0
;TD_task3;2023-09-06 14:54:01;0
;TF_enter;2023-09-06 14:54:17;1
;TF_task2;2023-09-06 14:54:21;1
;TE_enter;2023-09-06 14:55:45;0
;TE_task1;2023-09-06 14:55:50;0
;TE_task3;2023-09-06 14:55:51;3
;TF_task3;2023-09-06 14:55:51;3
;TG_enter;2023-09-06 14:55:56;5
;TG_task1;2023-09-06 14:56:01;5
;TH_enter;2023-09-06 14:56:07;3
;TH_task2;2023-09-06 14:56:12;3
;TG_task3;2023-09-06 14:56:13;0
;TH_task3;2023-09-06 14:56:13;0
;TG_task4;2023-09-06 14:56:13;3
;TH_task4;2023-09-06 14:56:13;3
