mision;activity;time;robot
;TB_enter;2023-08-25 15:32:44;4
;TB_task2;2023-08-25 15:32:49;4
;TA_enter;2023-08-25 15:32:51;1
;TA_task1;2023-08-25 15:32:56;1
;TA_task3;2023-08-25 15:32:58;4
;TB_task3;2023-08-25 15:32:58;4
;TD_enter;2023-08-25 15:33:23;0
;TD_task2;2023-08-25 15:33:28;0
;TC_enter;2023-08-25 15:33:29;5
;TC_task1;2023-08-25 15:33:34;5
;TC_task3;2023-08-25 15:33:35;2
;TD_task3;2023-08-25 15:33:35;2
;TE_enter;2023-08-25 15:34:00;3
;TF_enter;2023-08-25 15:34:04;2
;TE_task1;2023-08-25 15:34:05;3
;TF_task2;2023-08-25 15:34:09;2
;TE_task3;2023-08-25 15:34:10;5
;TF_task3;2023-08-25 15:34:10;5
;TH_enter;2023-08-25 15:34:27;0
;TG_enter;2023-08-25 15:34:27;5
;TH_task2;2023-08-25 15:34:32;0
;TG_task1;2023-08-25 15:34:32;5
;TG_task3;2023-08-25 15:34:34;2
;TH_task3;2023-08-25 15:34:34;2
;TG_task4;2023-08-25 15:34:34;5
;TH_task4;2023-08-25 15:34:34;5
