mision;activity;time;robot
;TB_enter;2023-08-25 15:32:20;4
;TA_enter;2023-08-25 15:32:20;5
;TB_task2;2023-08-25 15:32:25;4
;TA_task1;2023-08-25 15:32:25;5
;TA_task3;2023-08-25 15:32:27;2
;TB_task3;2023-08-25 15:32:27;2
;TD_enter;2023-08-25 15:32:54;1
;TD_task2;2023-08-25 15:32:59;1
;TC_enter;2023-08-25 15:33:16;2
;TC_task1;2023-08-25 15:33:21;2
;TC_task3;2023-08-25 15:33:23;5
;TD_task3;2023-08-25 15:33:23;5
;TF_enter;2023-08-25 15:33:31;3
;TF_task2;2023-08-25 15:33:36;3
;TE_enter;2023-08-25 15:33:47;0
;TE_task1;2023-08-25 15:33:52;0
;TE_task3;2023-08-25 15:33:54;3
;TF_task3;2023-08-25 15:33:54;3
;TH_enter;2023-08-25 15:33:59;4
;TG_enter;2023-08-25 15:34:01;5
;TH_task2;2023-08-25 15:34:04;4
;TG_task1;2023-08-25 15:34:06;5
;TG_task3;2023-08-25 15:34:08;2
;TH_task3;2023-08-25 15:34:08;2
;TG_task4;2023-08-25 15:34:08;5
;TH_task4;2023-08-25 15:34:08;5
