mision;activity;time;robot
;TB_enter;2023-08-21 22:56:06;1
;TB_task2;2023-08-21 22:56:11;1
;TA_enter;2023-08-21 22:56:12;4
;TA_task1;2023-08-21 22:56:17;4
;TA_task3;2023-08-21 22:56:19;1
;TB_task3;2023-08-21 22:56:19;1
;TC_enter;2023-08-21 22:56:26;5
;TC_task1;2023-08-21 22:56:30;5
;TD_enter;2023-08-21 22:57:03;3
;TD_task2;2023-08-21 22:57:08;3
;TC_task3;2023-08-21 22:57:09;0
;TD_task3;2023-08-21 22:57:09;0
;TF_enter;2023-08-21 22:57:30;1
;TF_task2;2023-08-21 22:57:35;1
;TE_enter;2023-08-21 22:57:50;4
;TE_task1;2023-08-21 22:57:55;4
;TE_task3;2023-08-21 22:57:57;1
;TF_task3;2023-08-21 22:57:57;1
;TG_enter;2023-08-21 22:58:12;3
;TG_task1;2023-08-21 22:58:17;3
;TH_enter;2023-08-21 22:59:01;5
;TH_task2;2023-08-21 22:59:06;5
;TG_task3;2023-08-21 22:59:07;2
;TH_task3;2023-08-21 22:59:07;2
;TG_task4;2023-08-21 22:59:07;5
;TH_task4;2023-08-21 22:59:07;5
