mision;activity;time;robot
;TB_enter;2023-09-05 22:00:07;5
;TB_task2;2023-09-05 22:00:12;5
;TA_enter;2023-09-05 22:00:17;1
;TA_task1;2023-09-05 22:00:22;1
;TA_task3;2023-09-05 22:00:24;4
;TB_task3;2023-09-05 22:00:24;4
;TC_enter;2023-09-05 22:00:36;2
;TC_task1;2023-09-05 22:00:41;2
;TD_enter;2023-09-05 22:00:44;3
;TD_task2;2023-09-05 22:00:49;3
;TC_task3;2023-09-05 22:00:51;0
;TD_task3;2023-09-05 22:00:51;0
;TF_enter;2023-09-05 22:01:07;1
;TF_task2;2023-09-05 22:01:11;1
;TE_enter;2023-09-05 22:02:35;0
;TE_task1;2023-09-05 22:02:40;0
;TE_task3;2023-09-05 22:02:41;3
;TF_task3;2023-09-05 22:02:41;3
;TG_enter;2023-09-05 22:02:46;5
;TG_task1;2023-09-05 22:02:51;5
;TH_enter;2023-09-05 22:02:57;3
;TH_task2;2023-09-05 22:03:02;3
;TG_task3;2023-09-05 22:03:03;0
;TH_task3;2023-09-05 22:03:03;0
;TG_task4;2023-09-05 22:03:03;3
;TH_task4;2023-09-05 22:03:03;3
