mision;activity;time;robot
;TA_enter;2023-08-25 15:32:18;3
;TA_task1;2023-08-25 15:32:23;3
;TB_enter;2023-08-25 15:32:24;2
;TB_task2;2023-08-25 15:32:29;2
;TA_task3;2023-08-25 15:32:30;5
;TB_task3;2023-08-25 15:32:30;5
;TC_enter;2023-08-25 15:32:36;4
;TC_task1;2023-08-25 15:32:41;4
;TD_enter;2023-08-25 15:32:58;0
;TD_task2;2023-08-25 15:33:03;0
;TC_task3;2023-08-25 15:33:05;3
;TD_task3;2023-08-25 15:33:05;3
;TF_enter;2023-08-25 15:33:21;3
;TF_task2;2023-08-25 15:33:25;3
;TE_enter;2023-08-25 15:34:10;1
;TE_task1;2023-08-25 15:34:15;1
;TE_task3;2023-08-25 15:34:17;4
;TF_task3;2023-08-25 15:34:17;4
;TG_enter;2023-08-25 15:34:30;2
;TH_enter;2023-08-25 15:34:34;0
;TG_task1;2023-08-25 15:34:35;2
;TH_task2;2023-08-25 15:34:39;0
;TG_task3;2023-08-25 15:34:40;3
;TH_task3;2023-08-25 15:34:40;3
;TG_task4;2023-08-25 15:34:41;0
;TH_task4;2023-08-25 15:34:41;0
