mision;activity;time;robot
;TB_enter;2023-08-21 22:55:31;3
;TA_enter;2023-08-21 22:55:32;0
;TB_task2;2023-08-21 22:55:35;3
;TA_task1;2023-08-21 22:55:37;0
;TA_task3;2023-08-21 22:55:38;3
;TB_task3;2023-08-21 22:55:38;3
;TD_enter;2023-08-21 22:56:12;1
;TD_task2;2023-08-21 22:56:17;1
;TC_enter;2023-08-21 22:56:19;2
;TC_task1;2023-08-21 22:56:24;2
;TC_task3;2023-08-21 22:56:25;5
;TD_task3;2023-08-21 22:56:25;5
;TE_enter;2023-08-21 22:56:41;3
;TE_task1;2023-08-21 22:56:46;3
;TF_enter;2023-08-21 22:57:03;5
;TF_task2;2023-08-21 22:57:08;5
;TE_task3;2023-08-21 22:57:09;2
;TF_task3;2023-08-21 22:57:09;2
;TG_enter;2023-08-21 22:57:22;4
;TH_enter;2023-08-21 22:57:26;1
;TG_task1;2023-08-21 22:57:26;4
;TH_task2;2023-08-21 22:57:31;1
;TG_task3;2023-08-21 22:57:32;4
;TH_task3;2023-08-21 22:57:32;4
;TG_task4;2023-08-21 22:57:33;1
;TH_task4;2023-08-21 22:57:33;1
