mision;activity;time;robot
;TA_enter;2023-08-21 22:55:28;2
;TA_task1;2023-08-21 22:55:33;2
;TB_enter;2023-08-21 22:56:12;4
;TB_task2;2023-08-21 22:56:17;4
;TA_task3;2023-08-21 22:56:19;1
;TB_task3;2023-08-21 22:56:19;1
;TC_enter;2023-08-21 22:56:28;3
;TC_task1;2023-08-21 22:56:33;3
;TD_enter;2023-08-21 22:57:13;0
;TD_task2;2023-08-21 22:57:17;0
;TC_task3;2023-08-21 22:57:19;3
;TD_task3;2023-08-21 22:57:19;3
;TF_enter;2023-08-21 22:57:24;5
;TF_task2;2023-08-21 22:57:29;5
;TE_enter;2023-08-21 22:58:01;2
;TE_task1;2023-08-21 22:58:06;2
;TE_task3;2023-08-21 22:58:08;5
;TF_task3;2023-08-21 22:58:08;5
;TH_enter;2023-08-21 22:58:23;1
;TH_task2;2023-08-21 22:58:28;1
;TG_enter;2023-08-21 22:59:26;4
;TG_task1;2023-08-21 22:59:31;4
;TG_task3;2023-08-21 22:59:33;1
;TH_task3;2023-08-21 22:59:33;1
;TG_task4;2023-08-21 22:59:33;4
;TH_task4;2023-08-21 22:59:33;4
