mision;activity;time;robot
;TB_enter;2023-08-21 22:48:26;0
;TB_task2;2023-08-21 22:48:31;0
;TA_enter;2023-08-21 22:48:39;2
;TA_task1;2023-08-21 22:48:44;2
;TA_task3;2023-08-21 22:48:46;5
;TB_task3;2023-08-21 22:48:46;5
;TC_enter;2023-08-21 22:48:54;1
;TC_task1;2023-08-21 22:48:59;1
;TD_enter;2023-08-21 22:49:06;5
;TD_task2;2023-08-21 22:49:11;5
;TC_task3;2023-08-21 22:49:13;2
;TD_task3;2023-08-21 22:49:13;2
;TF_enter;2023-08-21 22:49:24;4
;TF_task2;2023-08-21 22:49:29;4
;TE_enter;2023-08-21 22:49:31;0
;TE_task1;2023-08-21 22:49:36;0
;TE_task3;2023-08-21 22:49:38;3
;TF_task3;2023-08-21 22:49:38;3
;TG_enter;2023-08-21 22:49:44;3
;TG_task1;2023-08-21 22:49:49;3
;TH_enter;2023-08-21 22:49:54;5
;TH_task2;2023-08-21 22:49:59;5
;TG_task3;2023-08-21 22:50:01;2
;TH_task3;2023-08-21 22:50:01;2
;TG_task4;2023-08-21 22:50:01;5
;TH_task4;2023-08-21 22:50:01;5
