mision;activity;time;robot
;TA_enter;2023-08-21 22:48:54;5
;TB_enter;2023-08-21 22:48:55;3
;TA_task1;2023-08-21 22:48:59;5
;TB_task2;2023-08-21 22:49:00;3
;TA_task3;2023-08-21 22:49:02;0
;TB_task3;2023-08-21 22:49:02;0
;TC_enter;2023-08-21 22:49:09;4
;TC_task1;2023-08-21 22:49:14;4
;TD_enter;2023-08-21 22:49:59;1
;TD_task2;2023-08-21 22:50:04;1
;TC_task3;2023-08-21 22:50:06;4
;TD_task3;2023-08-21 22:50:06;4
;TF_enter;2023-08-21 22:50:18;2
;TE_enter;2023-08-21 22:50:21;3
;TF_task2;2023-08-21 22:50:22;2
;TE_task1;2023-08-21 22:50:26;3
;TE_task3;2023-08-21 22:50:28;0
;TF_task3;2023-08-21 22:50:28;0
;TG_enter;2023-08-21 22:50:41;5
;TH_enter;2023-08-21 22:50:43;4
;TG_task1;2023-08-21 22:50:46;5
;TH_task2;2023-08-21 22:50:48;4
;TG_task3;2023-08-21 22:50:49;1
;TH_task3;2023-08-21 22:50:49;1
;TG_task4;2023-08-21 22:50:50;4
;TH_task4;2023-08-21 22:50:50;4
