mision;activity;time;robot
;TB_enter;2023-08-21 22:56:09;5
;TA_enter;2023-08-21 22:56:10;2
;TB_task2;2023-08-21 22:56:14;5
;TA_task1;2023-08-21 22:56:15;2
;TA_task3;2023-08-21 22:56:17;5
;TB_task3;2023-08-21 22:56:17;5
;TD_enter;2023-08-21 22:56:37;4
;TC_enter;2023-08-21 22:56:41;1
;TD_task2;2023-08-21 22:56:42;4
;TC_task1;2023-08-21 22:56:46;1
;TC_task3;2023-08-21 22:56:47;4
;TD_task3;2023-08-21 22:56:47;4
;TE_enter;2023-08-21 22:57:04;3
;TE_task1;2023-08-21 22:57:09;3
;TF_enter;2023-08-21 22:58:03;5
;TF_task2;2023-08-21 22:58:08;5
;TE_task3;2023-08-21 22:58:10;2
;TF_task3;2023-08-21 22:58:10;2
;TG_enter;2023-08-21 22:58:24;0
;TG_task1;2023-08-21 22:58:29;0
;TH_enter;2023-08-21 22:58:30;4
;TH_task2;2023-08-21 22:58:35;4
;TG_task3;2023-08-21 22:58:37;1
;TH_task3;2023-08-21 22:58:37;1
;TG_task4;2023-08-21 22:58:37;4
;TH_task4;2023-08-21 22:58:37;4
