mision;activity;time;robot
;TB_enter;2023-08-21 22:48:29;0
;TB_task2;2023-08-21 22:48:34;0
;TA_enter;2023-08-21 22:48:38;1
;TA_task1;2023-08-21 22:48:43;1
;TA_task3;2023-08-21 22:48:44;4
;TB_task3;2023-08-21 22:48:44;4
;TD_enter;2023-08-21 22:48:58;5
;TD_task2;2023-08-21 22:49:03;5
;TC_enter;2023-08-21 22:49:29;3
;TC_task1;2023-08-21 22:49:34;3
;TC_task3;2023-08-21 22:49:36;0
;TD_task3;2023-08-21 22:49:36;0
;TE_enter;2023-08-21 22:49:56;0
;TE_task1;2023-08-21 22:50:01;0
;TF_enter;2023-08-21 22:50:15;2
;TF_task2;2023-08-21 22:50:19;2
;TE_task3;2023-08-21 22:50:21;5
;TF_task3;2023-08-21 22:50:21;5
;TG_enter;2023-08-21 22:50:28;1
;TG_task1;2023-08-21 22:50:33;1
;TH_enter;2023-08-21 22:50:36;4
;TH_task2;2023-08-21 22:50:41;4
;TG_task3;2023-08-21 22:50:42;1
;TH_task3;2023-08-21 22:50:42;1
;TG_task4;2023-08-21 22:50:43;4
;TH_task4;2023-08-21 22:50:43;4
