mision;activity;time;robot
;TB_enter;2023-08-25 15:33:16;1
;TB_task2;2023-08-25 15:33:21;1
;TA_enter;2023-08-25 15:33:22;4
;TA_task1;2023-08-25 15:33:27;4
;TA_task3;2023-08-25 15:33:29;1
;TB_task3;2023-08-25 15:33:29;1
;TC_enter;2023-08-25 15:33:36;5
;TC_task1;2023-08-25 15:33:40;5
;TD_enter;2023-08-25 15:34:13;3
;TD_task2;2023-08-25 15:34:18;3
;TC_task3;2023-08-25 15:34:19;0
;TD_task3;2023-08-25 15:34:19;0
;TF_enter;2023-08-25 15:34:41;1
;TF_task2;2023-08-25 15:34:46;1
;TE_enter;2023-08-25 15:35:01;4
;TE_task1;2023-08-25 15:35:06;4
;TE_task3;2023-08-25 15:35:08;1
;TF_task3;2023-08-25 15:35:08;1
;TG_enter;2023-08-25 15:35:23;3
;TG_task1;2023-08-25 15:35:28;3
;TH_enter;2023-08-25 15:36:12;5
;TH_task2;2023-08-25 15:36:17;5
;TG_task3;2023-08-25 15:36:19;2
;TH_task3;2023-08-25 15:36:19;2
;TG_task4;2023-08-25 15:36:19;5
;TH_task4;2023-08-25 15:36:19;5
