mision;activity;time;robot
;TA_enter;2023-08-21 22:56:18;2
;TB_enter;2023-08-21 22:56:19;4
;TA_task1;2023-08-21 22:56:23;2
;TB_task2;2023-08-21 22:56:24;4
;TA_task3;2023-08-21 22:56:25;1
;TB_task3;2023-08-21 22:56:25;1
;TD_enter;2023-08-21 22:56:35;3
;TD_task2;2023-08-21 22:56:39;3
;TC_enter;2023-08-21 22:56:43;5
;TC_task1;2023-08-21 22:56:48;5
;TC_task3;2023-08-21 22:56:49;2
;TD_task3;2023-08-21 22:56:49;2
;TF_enter;2023-08-21 22:57:05;4
;TF_task2;2023-08-21 22:57:10;4
;TE_enter;2023-08-21 22:57:48;0
;TE_task1;2023-08-21 22:57:52;0
;TE_task3;2023-08-21 22:57:54;3
;TF_task3;2023-08-21 22:57:54;3
;TH_enter;2023-08-21 22:58:07;2
;TG_enter;2023-08-21 22:58:09;3
;TH_task2;2023-08-21 22:58:12;2
;TG_task1;2023-08-21 22:58:14;3
;TG_task3;2023-08-21 22:58:16;0
;TH_task3;2023-08-21 22:58:16;0
;TG_task4;2023-08-21 22:58:16;3
;TH_task4;2023-08-21 22:58:16;3
