mision;activity;time;robot
;TB_enter;2023-09-06 15:11:31;5
;TB_task2;2023-09-06 15:11:36;5
;TA_enter;2023-09-06 15:11:41;1
;TA_task1;2023-09-06 15:11:46;1
;TA_task3;2023-09-06 15:11:48;4
;TB_task3;2023-09-06 15:11:48;4
;TC_enter;2023-09-06 15:12:00;2
;TC_task1;2023-09-06 15:12:05;2
;TD_enter;2023-09-06 15:12:08;3
;TD_task2;2023-09-06 15:12:13;3
;TC_task3;2023-09-06 15:12:15;0
;TD_task3;2023-09-06 15:12:15;0
;TF_enter;2023-09-06 15:12:31;1
;TF_task2;2023-09-06 15:12:35;1
;TE_enter;2023-09-06 15:13:59;0
;TE_task1;2023-09-06 15:14:04;0
;TE_task3;2023-09-06 15:14:05;3
;TF_task3;2023-09-06 15:14:05;3
;TG_enter;2023-09-06 15:14:10;5
;TG_task1;2023-09-06 15:14:15;5
;TH_enter;2023-09-06 15:14:21;3
;TH_task2;2023-09-06 15:14:26;3
;TG_task3;2023-09-06 15:14:27;0
;TH_task3;2023-09-06 15:14:27;0
;TG_task4;2023-09-06 15:14:27;3
;TH_task4;2023-09-06 15:14:27;3
