mision;activity;time;robot
;TB_enter;2023-08-21 22:48:31;1
;TB_task2;2023-08-21 22:48:36;1
;TA_enter;2023-08-21 22:48:37;3
;TA_task1;2023-08-21 22:48:42;3
;TA_task3;2023-08-21 22:48:44;0
;TB_task3;2023-08-21 22:48:44;0
;TC_enter;2023-08-21 22:49:08;5
;TD_enter;2023-08-21 22:49:08;2
;TC_task1;2023-08-21 22:49:13;5
;TD_task2;2023-08-21 22:49:13;2
;TC_task3;2023-08-21 22:49:15;5
;TD_task3;2023-08-21 22:49:15;5
;TF_enter;2023-08-21 22:49:40;4
;TF_task2;2023-08-21 22:49:45;4
;TE_enter;2023-08-21 22:50:21;0
;TE_task1;2023-08-21 22:50:26;0
;TE_task3;2023-08-21 22:50:27;3
;TF_task3;2023-08-21 22:50:27;3
;TG_enter;2023-08-21 22:50:42;2
;TH_enter;2023-08-21 22:50:46;5
;TG_task1;2023-08-21 22:50:47;2
;TH_task2;2023-08-21 22:50:51;5
;TG_task3;2023-08-21 22:50:52;2
;TH_task3;2023-08-21 22:50:52;2
;TG_task4;2023-08-21 22:50:52;5
;TH_task4;2023-08-21 22:50:52;5
