mision;activity;time;robot
;TA_enter;2023-08-25 15:33:26;1
;TB_enter;2023-08-25 15:33:30;2
;TA_task1;2023-08-25 15:33:31;1
;TB_task2;2023-08-25 15:33:35;2
;TA_task3;2023-08-25 15:33:37;5
;TB_task3;2023-08-25 15:33:37;5
;TC_enter;2023-08-25 15:33:52;5
;TC_task1;2023-08-25 15:33:57;5
;TD_enter;2023-08-25 15:34:25;4
;TD_task2;2023-08-25 15:34:30;4
;TC_task3;2023-08-25 15:34:32;1
;TD_task3;2023-08-25 15:34:32;1
;TF_enter;2023-08-25 15:34:46;2
;TF_task2;2023-08-25 15:34:51;2
;TE_enter;2023-08-25 15:35:13;3
;TE_task1;2023-08-25 15:35:18;3
;TE_task3;2023-08-25 15:35:20;0
;TF_task3;2023-08-25 15:35:20;0
;TG_enter;2023-08-25 15:35:34;4
;TG_task1;2023-08-25 15:35:39;4
;TH_enter;2023-08-25 15:35:41;1
;TH_task2;2023-08-25 15:35:46;1
;TG_task3;2023-08-25 15:35:48;4
;TH_task3;2023-08-25 15:35:48;4
;TG_task4;2023-08-25 15:35:48;1
;TH_task4;2023-08-25 15:35:48;1
