mision;activity;time;robot
;TB_enter;2023-08-21 22:48:49;4
;TA_enter;2023-08-21 22:48:52;0
;TB_task2;2023-08-21 22:48:54;4
;TA_task1;2023-08-21 22:48:57;0
;TA_task3;2023-08-21 22:48:59;3
;TB_task3;2023-08-21 22:48:59;3
;TC_enter;2023-08-21 22:49:16;5
;TD_enter;2023-08-21 22:49:19;1
;TC_task1;2023-08-21 22:49:21;5
;TD_task2;2023-08-21 22:49:24;1
;TC_task3;2023-08-21 22:49:26;4
;TD_task3;2023-08-21 22:49:26;4
;TE_enter;2023-08-21 22:49:42;3
;TF_enter;2023-08-21 22:49:42;4
;TE_task1;2023-08-21 22:49:46;3
;TF_task2;2023-08-21 22:49:46;4
;TE_task3;2023-08-21 22:49:48;1
;TF_task3;2023-08-21 22:49:48;1
;TH_enter;2023-08-21 22:49:56;0
;TH_task2;2023-08-21 22:50:01;0
;TG_enter;2023-08-21 22:50:03;5
