mision;activity;time;robot
;TB_enter;2023-09-06 20:34:06;5
;TB_task2;2023-09-06 20:34:11;5
;TA_enter;2023-09-06 20:34:16;1
;TA_task1;2023-09-06 20:34:21;1
;TA_task3;2023-09-06 20:34:23;4
;TB_task3;2023-09-06 20:34:23;4
;TC_enter;2023-09-06 20:34:35;2
;TC_task1;2023-09-06 20:34:40;2
;TD_enter;2023-09-06 20:34:43;3
;TD_task2;2023-09-06 20:34:48;3
;TC_task3;2023-09-06 20:34:50;0
;TD_task3;2023-09-06 20:34:50;0
;TF_enter;2023-09-06 20:35:06;1
;TF_task2;2023-09-06 20:35:10;1
;TE_enter;2023-09-06 20:36:34;0
;TE_task1;2023-09-06 20:36:39;0
;TE_task3;2023-09-06 20:36:40;3
;TF_task3;2023-09-06 20:36:40;3
;TG_enter;2023-09-06 20:36:45;5
;TG_task1;2023-09-06 20:36:50;5
;TH_enter;2023-09-06 20:36:56;3
;TH_task2;2023-09-06 20:37:01;3
;TG_task3;2023-09-06 20:37:02;0
;TH_task3;2023-09-06 20:37:02;0
;TG_task4;2023-09-06 20:37:02;3
;TH_task4;2023-09-06 20:37:02;3
