mision;activity;time;robot
;TA_enter;2023-08-21 22:48:30;0
;TA_task1;2023-08-21 22:48:35;0
;TB_enter;2023-08-21 22:48:41;5
;TB_task2;2023-08-21 22:48:46;5
;TA_task3;2023-08-21 22:48:47;2
;TB_task3;2023-08-21 22:48:47;2
;TC_enter;2023-08-21 22:48:58;4
;TC_task1;2023-08-21 22:49:03;4
;TD_enter;2023-08-21 22:50:38;2
;TD_task2;2023-08-21 22:50:43;2
;TC_task3;2023-08-21 22:50:44;5
;TD_task3;2023-08-21 22:50:44;5
;TF_enter;2023-08-21 22:51:07;1
;TF_task2;2023-08-21 22:51:12;1
;TE_enter;2023-08-21 22:51:23;5
;TE_task1;2023-08-21 22:51:28;5
;TE_task3;2023-08-21 22:51:30;2
;TF_task3;2023-08-21 22:51:30;2
;TH_enter;2023-08-21 22:51:38;3
;TH_task2;2023-08-21 22:51:43;3
;TG_enter;2023-08-21 22:51:44;4
;TG_task1;2023-08-21 22:51:49;4
;TG_task3;2023-08-21 22:51:50;1
;TH_task3;2023-08-21 22:51:50;1
;TG_task4;2023-08-21 22:51:50;4
;TH_task4;2023-08-21 22:51:50;4
