mision;activity;time;robot
;TA_enter;2023-08-25 15:33:11;1
;TA_task1;2023-08-25 15:33:16;1
;TB_enter;2023-08-25 15:33:51;4
;TB_task2;2023-08-25 15:33:55;4
;TA_task3;2023-08-25 15:33:57;1
;TB_task3;2023-08-25 15:33:57;1
;TD_enter;2023-08-25 15:34:07;2
;TD_task2;2023-08-25 15:34:12;2
;TC_enter;2023-08-25 15:34:18;3
;TC_task1;2023-08-25 15:34:23;3
;TC_task3;2023-08-25 15:34:24;0
;TD_task3;2023-08-25 15:34:24;0
;TF_enter;2023-08-25 15:34:39;0
;TE_enter;2023-08-25 15:34:41;5
;TF_task2;2023-08-25 15:34:44;0
;TE_task1;2023-08-25 15:34:46;5
;TE_task3;2023-08-25 15:34:48;2
;TF_task3;2023-08-25 15:34:48;2
;TG_enter;2023-08-25 15:35:03;3
;TH_enter;2023-08-25 15:35:04;2
;TG_task1;2023-08-25 15:35:08;3
;TH_task2;2023-08-25 15:35:09;2
;TG_task3;2023-08-25 15:35:11;5
;TH_task3;2023-08-25 15:35:11;5
;TG_task4;2023-08-25 15:35:11;2
;TH_task4;2023-08-25 15:35:11;2
