mision;activity;time;robot
;TB_enter;2023-09-05 21:59:42;5
;TB_task2;2023-09-05 21:59:47;5
;TA_enter;2023-09-05 21:59:52;1
;TA_task1;2023-09-05 21:59:57;1
;TA_task3;2023-09-05 21:59:59;4
;TB_task3;2023-09-05 21:59:59;4
;TC_enter;2023-09-05 22:00:11;2
;TC_task1;2023-09-05 22:00:16;2
;TD_enter;2023-09-05 22:00:19;3
;TD_task2;2023-09-05 22:00:24;3
;TC_task3;2023-09-05 22:00:26;0
;TD_task3;2023-09-05 22:00:26;0
;TF_enter;2023-09-05 22:00:42;1
;TF_task2;2023-09-05 22:00:46;1
;TE_enter;2023-09-05 22:02:10;0
;TE_task1;2023-09-05 22:02:15;0
;TE_task3;2023-09-05 22:02:16;3
;TF_task3;2023-09-05 22:02:16;3
;TG_enter;2023-09-05 22:02:21;5
;TG_task1;2023-09-05 22:02:26;5
;TH_enter;2023-09-05 22:02:32;3
;TH_task2;2023-09-05 22:02:37;3
;TG_task3;2023-09-05 22:02:38;0
;TH_task3;2023-09-05 22:02:38;0
;TG_task4;2023-09-05 22:02:38;3
;TH_task4;2023-09-05 22:02:38;3
