mision;activity;time;robot
;TA_enter;2023-08-21 22:55:20;1
;TA_task1;2023-08-21 22:55:25;1
;TB_enter;2023-08-21 22:55:27;3
;TB_task2;2023-08-21 22:55:32;3
;TA_task3;2023-08-21 22:55:34;0
;TB_task3;2023-08-21 22:55:34;0
;TC_enter;2023-08-21 22:55:39;2
;TC_task1;2023-08-21 22:55:44;2
;TD_enter;2023-08-21 22:55:49;5
;TD_task2;2023-08-21 22:55:53;5
;TC_task3;2023-08-21 22:55:55;2
;TD_task3;2023-08-21 22:55:55;2
;TE_enter;2023-08-21 22:56:09;0
;TF_enter;2023-08-21 22:56:10;3
;TE_task1;2023-08-21 22:56:14;0
;TF_task2;2023-08-21 22:56:14;3
;TE_task3;2023-08-21 22:56:16;0
;TF_task3;2023-08-21 22:56:16;0
;TH_enter;2023-08-21 22:56:25;1
;TH_task2;2023-08-21 22:56:30;1
;TG_enter;2023-08-21 22:56:36;2
;TG_task1;2023-08-21 22:56:41;2
;TG_task3;2023-08-21 22:56:42;5
;TH_task3;2023-08-21 22:56:42;5
;TG_task4;2023-08-21 22:56:42;2
;TH_task4;2023-08-21 22:56:42;2
