mision;activity;time;robot
;TB_enter;2023-08-21 22:55:46;1
;TB_task2;2023-08-21 22:55:51;1
;TA_enter;2023-08-21 22:56:32;4
;TA_task1;2023-08-21 22:56:37;4
;TA_task3;2023-08-21 22:56:39;1
;TB_task3;2023-08-21 22:56:39;1
;TC_enter;2023-08-21 22:56:53;0
;TC_task1;2023-08-21 22:56:58;0
;TD_enter;2023-08-21 22:56:59;3
;TD_task2;2023-08-21 22:57:04;3
;TC_task3;2023-08-21 22:57:06;0
;TD_task3;2023-08-21 22:57:06;0
;TF_enter;2023-08-21 22:57:22;1
;TF_task2;2023-08-21 22:57:26;1
;TE_enter;2023-08-21 22:57:29;4
;TE_task1;2023-08-21 22:57:34;4
;TE_task3;2023-08-21 22:57:36;1
;TF_task3;2023-08-21 22:57:36;1
;TG_enter;2023-08-21 22:57:52;3
;TG_task1;2023-08-21 22:57:57;3
;TH_enter;2023-08-21 22:57:57;0
;TH_task2;2023-08-21 22:58:02;0
;TG_task3;2023-08-21 22:58:04;3
;TH_task3;2023-08-21 22:58:04;3
;TG_task4;2023-08-21 22:58:04;0
;TH_task4;2023-08-21 22:58:04;0
