mision;activity;time;robot
;TB_enter;2023-08-21 22:56:25;1
;TB_task2;2023-08-21 22:56:30;1
;TA_enter;2023-08-21 22:56:36;2
;TA_task1;2023-08-21 22:56:41;2
;TA_task3;2023-08-21 22:56:42;5
;TB_task3;2023-08-21 22:56:42;5
;TC_enter;2023-08-21 22:56:51;3
;TC_task1;2023-08-21 22:56:56;3
;TD_enter;2023-08-21 22:58:03;0
;TD_task2;2023-08-21 22:58:08;0
;TC_task3;2023-08-21 22:58:10;3
;TD_task3;2023-08-21 22:58:10;3
;TF_enter;2023-08-21 22:58:20;5
;TF_task2;2023-08-21 22:58:25;5
;TE_enter;2023-08-21 22:58:31;1
;TE_task1;2023-08-21 22:58:36;1
;TE_task3;2023-08-21 22:58:38;4
;TF_task3;2023-08-21 22:58:38;4
;TG_enter;2023-08-21 22:58:55;3
;TG_task1;2023-08-21 22:58:59;3
;TH_enter;2023-08-21 22:59:00;0
;TH_task2;2023-08-21 22:59:05;0
;TG_task3;2023-08-21 22:59:06;3
;TH_task3;2023-08-21 22:59:06;3
;TG_task4;2023-08-21 22:59:07;0
;TH_task4;2023-08-21 22:59:07;0
