mision;activity;time;robot
;TA_enter;2023-08-21 22:55:44;2
;TB_enter;2023-08-21 22:55:49;1
;TA_task1;2023-08-21 22:55:49;2
;TB_task2;2023-08-21 22:55:54;1
;TA_task3;2023-08-21 22:55:56;4
;TB_task3;2023-08-21 22:55:56;4
;TD_enter;2023-08-21 22:56:09;4
;TD_task2;2023-08-21 22:56:14;4
;TC_enter;2023-08-21 22:56:14;3
;TC_task1;2023-08-21 22:56:19;3
;TC_task3;2023-08-21 22:56:21;0
;TD_task3;2023-08-21 22:56:21;0
;TF_enter;2023-08-21 22:56:36;1
;TE_enter;2023-08-21 22:56:37;0
;TF_task2;2023-08-21 22:56:41;1
;TE_task1;2023-08-21 22:56:42;0
;TE_task3;2023-08-21 22:56:44;3
;TF_task3;2023-08-21 22:56:44;3
;TG_enter;2023-08-21 22:56:55;5
;TG_task1;2023-08-21 22:57:00;5
;TH_enter;2023-08-21 22:57:00;3
;TH_task2;2023-08-21 22:57:05;3
;TG_task3;2023-08-21 22:57:07;0
;TH_task3;2023-08-21 22:57:07;0
;TG_task4;2023-08-21 22:57:07;3
;TH_task4;2023-08-21 22:57:07;3
