mision;activity;time;robot
;TB_enter;2023-08-25 15:33:31;1
;TA_enter;2023-08-25 15:33:32;4
;TB_task2;2023-08-25 15:33:36;1
;TA_task1;2023-08-25 15:33:37;4
;TA_task3;2023-08-25 15:33:39;1
;TB_task3;2023-08-25 15:33:39;1
;TC_enter;2023-08-25 15:34:02;5
;TC_task1;2023-08-25 15:34:07;5
;TD_enter;2023-08-25 15:34:09;2
;TD_task2;2023-08-25 15:34:14;2
;TC_task3;2023-08-25 15:34:15;5
;TD_task3;2023-08-25 15:34:15;5
;TF_enter;2023-08-25 15:34:22;3
;TF_task2;2023-08-25 15:34:27;3
;TE_enter;2023-08-25 15:34:34;1
;TE_task1;2023-08-25 15:34:39;1
;TE_task3;2023-08-25 15:34:41;4
;TF_task3;2023-08-25 15:34:41;4
;TG_enter;2023-08-25 15:34:49;4
;TG_task1;2023-08-25 15:34:54;4
;TH_enter;2023-08-25 15:34:55;0
;TH_task2;2023-08-25 15:35:00;0
;TG_task3;2023-08-25 15:35:02;3
;TH_task3;2023-08-25 15:35:02;3
;TG_task4;2023-08-25 15:35:02;0
;TH_task4;2023-08-25 15:35:02;0
