mision;activity;time;robot
;TB_enter;2023-08-21 22:55:08;4
;TA_enter;2023-08-21 22:55:08;5
;TB_task2;2023-08-21 22:55:13;4
;TA_task1;2023-08-21 22:55:13;5
;TA_task3;2023-08-21 22:55:15;2
;TB_task3;2023-08-21 22:55:15;2
;TD_enter;2023-08-21 22:55:42;1
;TD_task2;2023-08-21 22:55:47;1
;TC_enter;2023-08-21 22:56:04;2
;TC_task1;2023-08-21 22:56:09;2
;TC_task3;2023-08-21 22:56:11;5
;TD_task3;2023-08-21 22:56:11;5
;TF_enter;2023-08-21 22:56:19;3
;TF_task2;2023-08-21 22:56:24;3
;TE_enter;2023-08-21 22:56:34;0
;TE_task1;2023-08-21 22:56:39;0
;TE_task3;2023-08-21 22:56:41;3
;TF_task3;2023-08-21 22:56:41;3
;TH_enter;2023-08-21 22:56:46;4
;TG_enter;2023-08-21 22:56:48;5
;TH_task2;2023-08-21 22:56:51;4
;TG_task1;2023-08-21 22:56:53;5
;TG_task3;2023-08-21 22:56:55;2
;TH_task3;2023-08-21 22:56:55;2
;TG_task4;2023-08-21 22:56:55;5
;TH_task4;2023-08-21 22:56:55;5
