mision;activity;time;robot
;TA_enter;2023-08-25 15:33:06;1
;TA_task1;2023-08-25 15:33:10;1
;TB_enter;2023-08-25 15:33:10;4
;TB_task2;2023-08-25 15:33:15;4
;TA_task3;2023-08-25 15:33:17;1
;TB_task3;2023-08-25 15:33:17;1
;TD_enter;2023-08-25 15:33:27;0
;TD_task2;2023-08-25 15:33:32;0
;TC_enter;2023-08-25 15:34:29;5
;TC_task1;2023-08-25 15:34:34;5
;TC_task3;2023-08-25 15:34:35;2
;TD_task3;2023-08-25 15:34:35;2
;TE_enter;2023-08-25 15:34:55;4
;TE_task1;2023-08-25 15:35:00;4
;TF_enter;2023-08-25 15:35:27;3
;TF_task2;2023-08-25 15:35:32;3
;TE_task3;2023-08-25 15:35:33;0
;TF_task3;2023-08-25 15:35:33;0
;TG_enter;2023-08-25 15:35:49;0
;TG_task1;2023-08-25 15:35:54;0
;TH_enter;2023-08-25 15:35:59;1
;TH_task2;2023-08-25 15:36:04;1
;TG_task3;2023-08-25 15:36:07;4
;TH_task3;2023-08-25 15:36:07;4
;TG_task4;2023-08-25 15:36:07;1
;TH_task4;2023-08-25 15:36:07;1
