mision;activity;time;robot
;TB_enter;2023-08-21 22:55:07;5
;TA_enter;2023-08-21 22:55:10;2
;TB_task2;2023-08-21 22:55:12;5
;TA_task1;2023-08-21 22:55:14;2
;TA_task3;2023-08-21 22:55:16;5
;TB_task3;2023-08-21 22:55:16;5
;TC_enter;2023-08-21 22:55:29;1
;TC_task1;2023-08-21 22:55:34;1
;TD_enter;2023-08-21 22:55:34;0
;TD_task2;2023-08-21 22:55:39;0
;TC_task3;2023-08-21 22:55:41;3
;TD_task3;2023-08-21 22:55:41;3
;TE_enter;2023-08-21 22:55:50;4
;TF_enter;2023-08-21 22:55:52;3
;TE_task1;2023-08-21 22:55:54;4
;TF_task2;2023-08-21 22:55:57;3
;TE_task3;2023-08-21 22:55:59;0
;TF_task3;2023-08-21 22:55:59;0
;TG_enter;2023-08-21 22:56:13;1
;TG_task1;2023-08-21 22:56:18;1
;TH_enter;2023-08-21 22:56:19;5
;TH_task2;2023-08-21 22:56:24;5
;TG_task3;2023-08-21 22:56:25;2
;TH_task3;2023-08-21 22:56:25;2
;TG_task4;2023-08-21 22:56:26;5
;TH_task4;2023-08-21 22:56:26;5
