mision;activity;time;robot
;TB_enter;2023-08-21 22:56:00;0
;TB_task2;2023-08-21 22:56:05;0
;TA_enter;2023-08-21 22:56:08;4
;TA_task1;2023-08-21 22:56:13;4
;TA_task3;2023-08-21 22:56:15;1
;TB_task3;2023-08-21 22:56:15;1
;TC_enter;2023-08-21 22:56:36;3
;TC_task1;2023-08-21 22:56:41;3
;TD_enter;2023-08-21 22:56:44;5
;TD_task2;2023-08-21 22:56:49;5
;TC_task3;2023-08-21 22:56:51;2
;TD_task3;2023-08-21 22:56:51;2
;TF_enter;2023-08-21 22:57:05;0
;TE_enter;2023-08-21 22:57:06;4
;TF_task2;2023-08-21 22:57:10;0
;TE_task1;2023-08-21 22:57:11;4
;TE_task3;2023-08-21 22:57:13;1
;TF_task3;2023-08-21 22:57:13;1
;TH_enter;2023-08-21 22:57:25;2
;TG_enter;2023-08-21 22:57:27;3
;TH_task2;2023-08-21 22:57:30;2
;TG_task1;2023-08-21 22:57:32;3
;TG_task3;2023-08-21 22:57:34;0
;TH_task3;2023-08-21 22:57:34;0
;TG_task4;2023-08-21 22:57:34;3
;TH_task4;2023-08-21 22:57:34;3
