mision;activity;time;robot
;TB_enter;2023-08-25 15:32:16;0
;TB_task2;2023-08-25 15:32:21;0
;TA_enter;2023-08-25 15:32:39;4
;TA_task1;2023-08-25 15:32:43;4
;TA_task3;2023-08-25 15:32:45;1
;TB_task3;2023-08-25 15:32:45;1
;TC_enter;2023-08-25 15:32:51;2
;TC_task1;2023-08-25 15:32:56;2
;TD_enter;2023-08-25 15:33:27;3
;TD_task2;2023-08-25 15:33:31;3
;TC_task3;2023-08-25 15:33:33;0
;TD_task3;2023-08-25 15:33:33;0
;TF_enter;2023-08-25 15:33:49;1
;TF_task2;2023-08-25 15:33:54;1
;TE_enter;2023-08-25 15:33:55;4
;TE_task1;2023-08-25 15:34:00;4
;TE_task3;2023-08-25 15:34:02;1
;TF_task3;2023-08-25 15:34:02;1
;TG_enter;2023-08-25 15:34:15;2
;TH_enter;2023-08-25 15:34:17;3
;TG_task1;2023-08-25 15:34:20;2
;TH_task2;2023-08-25 15:34:21;3
;TG_task3;2023-08-25 15:34:23;0
;TH_task3;2023-08-25 15:34:23;0
;TG_task4;2023-08-25 15:34:23;3
;TH_task4;2023-08-25 15:34:23;3
