mision;activity;time;robot
;TB_enter;2023-08-21 22:55:02;0
;TB_task2;2023-08-21 22:55:06;0
;TA_enter;2023-08-21 22:55:08;3
;TA_task1;2023-08-21 22:55:13;3
;TA_task3;2023-08-21 22:55:15;0
;TB_task3;2023-08-21 22:55:15;0
;TC_enter;2023-08-21 22:55:32;2
;TC_task1;2023-08-21 22:55:37;2
;TD_enter;2023-08-21 22:55:38;5
;TD_task2;2023-08-21 22:55:43;5
;TC_task3;2023-08-21 22:55:45;2
;TD_task3;2023-08-21 22:55:45;2
;TE_enter;2023-08-21 22:56:23;0
;TE_task1;2023-08-21 22:56:28;0
;TF_enter;2023-08-21 22:56:31;4
;TF_task2;2023-08-21 22:56:36;4
;TE_task3;2023-08-21 22:56:38;1
;TF_task3;2023-08-21 22:56:38;1
;TH_enter;2023-08-21 22:56:48;1
;TH_task2;2023-08-21 22:56:53;1
;TG_enter;2023-08-21 22:57:31;5
;TG_task1;2023-08-21 22:57:35;5
;TG_task3;2023-08-21 22:57:37;2
;TH_task3;2023-08-21 22:57:37;2
;TG_task4;2023-08-21 22:57:37;5
;TH_task4;2023-08-21 22:57:37;5
