mision;activity;time;robot
;TB_enter;2023-09-06 15:15:38;5
;TB_task2;2023-09-06 15:15:43;5
;TA_enter;2023-09-06 15:15:48;1
;TA_task1;2023-09-06 15:15:53;1
;TA_task3;2023-09-06 15:15:55;4
;TB_task3;2023-09-06 15:15:55;4
;TC_enter;2023-09-06 15:16:07;2
;TC_task1;2023-09-06 15:16:12;2
;TD_enter;2023-09-06 15:16:15;3
;TD_task2;2023-09-06 15:16:20;3
;TC_task3;2023-09-06 15:16:22;0
;TD_task3;2023-09-06 15:16:22;0
;TF_enter;2023-09-06 15:16:38;1
;TF_task2;2023-09-06 15:16:42;1
;TE_enter;2023-09-06 15:18:06;0
;TE_task1;2023-09-06 15:18:11;0
;TE_task3;2023-09-06 15:18:12;3
;TF_task3;2023-09-06 15:18:12;3
;TG_enter;2023-09-06 15:18:17;5
;TG_task1;2023-09-06 15:18:22;5
;TH_enter;2023-09-06 15:18:28;3
;TH_task2;2023-09-06 15:18:33;3
;TG_task3;2023-09-06 15:18:34;0
;TH_task3;2023-09-06 15:18:34;0
;TG_task4;2023-09-06 15:18:34;3
;TH_task4;2023-09-06 15:18:34;3
