mision;activity;time;robot
;TB_enter;2023-08-21 22:48:41;0
;TA_enter;2023-08-21 22:48:42;2
;TB_task2;2023-08-21 22:48:45;0
;TA_task1;2023-08-21 22:48:47;2
;TA_task3;2023-08-21 22:48:49;5
;TB_task3;2023-08-21 22:48:49;5
;TD_enter;2023-08-21 22:49:09;5
;TC_enter;2023-08-21 22:49:14;3
;TD_task2;2023-08-21 22:49:14;5
;TC_task1;2023-08-21 22:49:19;3
;TC_task3;2023-08-21 22:49:20;0
;TD_task3;2023-08-21 22:49:20;0
;TF_enter;2023-08-21 22:49:39;2
;TF_task2;2023-08-21 22:49:44;2
;TE_enter;2023-08-21 22:50:28;0
;TE_task1;2023-08-21 22:50:33;0
;TE_task3;2023-08-21 22:50:35;3
;TF_task3;2023-08-21 22:50:35;3
;TH_enter;2023-08-21 22:50:45;4
;TG_enter;2023-08-21 22:50:49;3
;TH_task2;2023-08-21 22:50:50;4
;TG_task1;2023-08-21 22:50:54;3
;TG_task3;2023-08-21 22:50:55;0
;TH_task3;2023-08-21 22:50:55;0
;TG_task4;2023-08-21 22:50:55;3
;TH_task4;2023-08-21 22:50:55;3
