mision;activity;time;robot
;TB_enter;2023-08-21 22:48:20;5
;TA_enter;2023-08-21 22:48:20;4
;TB_task2;2023-08-21 22:48:24;5
;TA_task1;2023-08-21 22:48:25;4
;TA_task3;2023-08-21 22:48:27;1
;TB_task3;2023-08-21 22:48:27;1
;TC_enter;2023-08-21 22:48:38;0
;TC_task1;2023-08-21 22:48:43;0
;TD_enter;2023-08-21 22:49:30;3
;TD_task2;2023-08-21 22:49:35;3
;TC_task3;2023-08-21 22:49:37;0
;TD_task3;2023-08-21 22:49:37;0
;TF_enter;2023-08-21 22:49:56;5
;TF_task2;2023-08-21 22:50:01;5
;TE_enter;2023-08-21 22:51:31;1
;TE_task1;2023-08-21 22:51:36;1
;TE_task3;2023-08-21 22:51:37;4
;TF_task3;2023-08-21 22:51:37;4
;TG_enter;2023-08-21 22:51:52;3
;TG_task1;2023-08-21 22:51:57;3
;TH_enter;2023-08-21 22:52:01;2
;TH_task2;2023-08-21 22:52:06;2
;TG_task3;2023-08-21 22:52:08;5
;TH_task3;2023-08-21 22:52:08;5
;TG_task4;2023-08-21 22:52:08;2
;TH_task4;2023-08-21 22:52:08;2
