mision;activity;time;robot
;TB_enter;2023-08-21 22:56:29;5
;TB_task2;2023-08-21 22:56:34;5
;TA_enter;2023-08-21 22:56:39;1
;TA_task1;2023-08-21 22:56:44;1
;TA_task3;2023-08-21 22:56:46;4
;TB_task3;2023-08-21 22:56:46;4
;TC_enter;2023-08-21 22:56:58;2
;TC_task1;2023-08-21 22:57:03;2
;TD_enter;2023-08-21 22:57:06;3
;TD_task2;2023-08-21 22:57:11;3
;TC_task3;2023-08-21 22:57:13;0
;TD_task3;2023-08-21 22:57:13;0
;TF_enter;2023-08-21 22:57:29;1
;TF_task2;2023-08-21 22:57:33;1
;TE_enter;2023-08-21 22:58:56;0
;TE_task1;2023-08-21 22:59:01;0
;TE_task3;2023-08-21 22:59:02;3
;TF_task3;2023-08-21 22:59:02;3
;TG_enter;2023-08-21 22:59:07;5
;TG_task1;2023-08-21 22:59:12;5
;TH_enter;2023-08-21 22:59:18;3
;TH_task2;2023-08-21 22:59:23;3
;TG_task3;2023-08-21 22:59:24;0
;TH_task3;2023-08-21 22:59:24;0
;TG_task4;2023-08-21 22:59:24;3
;TH_task4;2023-08-21 22:59:24;3
