mision;activity;time;robot
;TB_enter;2023-08-21 22:56:24;0
;TB_task2;2023-08-21 22:56:29;0
;TA_enter;2023-08-21 22:56:36;5
;TA_task1;2023-08-21 22:56:41;5
;TA_task3;2023-08-21 22:56:42;2
;TB_task3;2023-08-21 22:56:42;2
;TC_enter;2023-08-21 22:56:55;1
;TC_task1;2023-08-21 22:57:00;1
;TD_enter;2023-08-21 22:57:38;3
;TD_task2;2023-08-21 22:57:43;3
;TC_task3;2023-08-21 22:57:45;0
;TD_task3;2023-08-21 22:57:45;0
;TF_enter;2023-08-21 22:57:58;4
;TF_task2;2023-08-21 22:58:03;4
;TE_enter;2023-08-21 22:58:45;2
;TE_task1;2023-08-21 22:58:49;2
;TE_task3;2023-08-21 22:58:51;5
;TF_task3;2023-08-21 22:58:51;5
;TG_enter;2023-08-21 22:59:03;0
;TH_enter;2023-08-21 22:59:05;5
;TG_task1;2023-08-21 22:59:08;0
;TH_task2;2023-08-21 22:59:09;5
;TG_task3;2023-08-21 22:59:11;2
;TH_task3;2023-08-21 22:59:11;2
;TG_task4;2023-08-21 22:59:11;5
;TH_task4;2023-08-21 22:59:11;5
