mision;activity;time;robot
;TB_enter;2023-08-21 22:56:08;2
;TB_task2;2023-08-21 22:56:13;2
;TA_enter;2023-08-21 22:56:15;0
;TA_task1;2023-08-21 22:56:20;0
;TA_task3;2023-08-21 22:56:21;3
;TB_task3;2023-08-21 22:56:21;3
;TC_enter;2023-08-21 22:56:29;5
;TC_task1;2023-08-21 22:56:33;5
;TD_enter;2023-08-21 22:58:25;1
;TD_task2;2023-08-21 22:58:30;1
;TC_task3;2023-08-21 22:58:32;4
;TD_task3;2023-08-21 22:58:32;4
;TF_enter;2023-08-21 22:58:46;4
;TF_task2;2023-08-21 22:58:51;4
;TE_enter;2023-08-21 22:58:52;2
;TE_task1;2023-08-21 22:58:57;2
;TE_task3;2023-08-21 22:58:58;5
;TF_task3;2023-08-21 22:58:58;5
;TG_enter;2023-08-21 22:59:09;0
;TG_task1;2023-08-21 22:59:14;0
;TH_enter;2023-08-21 22:59:16;1
;TH_task2;2023-08-21 22:59:21;1
;TG_task3;2023-08-21 22:59:22;4
;TH_task3;2023-08-21 22:59:22;4
;TG_task4;2023-08-21 22:59:22;1
;TH_task4;2023-08-21 22:59:22;1
