mision;activity;time;robot
;TA_enter;2023-08-21 22:56:16;1
;TB_enter;2023-08-21 22:56:20;2
;TA_task1;2023-08-21 22:56:21;1
;TB_task2;2023-08-21 22:56:25;2
;TA_task3;2023-08-21 22:56:27;5
;TB_task3;2023-08-21 22:56:27;5
;TC_enter;2023-08-21 22:56:42;5
;TC_task1;2023-08-21 22:56:47;5
;TD_enter;2023-08-21 22:57:15;4
;TD_task2;2023-08-21 22:57:20;4
;TC_task3;2023-08-21 22:57:22;1
;TD_task3;2023-08-21 22:57:22;1
;TF_enter;2023-08-21 22:57:35;2
;TF_task2;2023-08-21 22:57:40;2
;TE_enter;2023-08-21 22:58:02;3
;TE_task1;2023-08-21 22:58:07;3
;TE_task3;2023-08-21 22:58:09;0
;TF_task3;2023-08-21 22:58:09;0
;TG_enter;2023-08-21 22:58:23;4
;TG_task1;2023-08-21 22:58:28;4
;TH_enter;2023-08-21 22:58:30;1
;TH_task2;2023-08-21 22:58:35;1
;TG_task3;2023-08-21 22:58:37;4
;TH_task3;2023-08-21 22:58:37;4
;TG_task4;2023-08-21 22:58:37;1
;TH_task4;2023-08-21 22:58:37;1
