mision;activity;time;robot
;TA_enter;2023-08-21 22:48:19;3
;TA_task1;2023-08-21 22:48:24;3
;TB_enter;2023-08-21 22:48:25;2
;TB_task2;2023-08-21 22:48:30;2
;TA_task3;2023-08-21 22:48:31;5
;TB_task3;2023-08-21 22:48:31;5
;TC_enter;2023-08-21 22:48:37;4
;TC_task1;2023-08-21 22:48:42;4
;TD_enter;2023-08-21 22:48:59;0
;TD_task2;2023-08-21 22:49:04;0
;TC_task3;2023-08-21 22:49:06;3
;TD_task3;2023-08-21 22:49:06;3
;TF_enter;2023-08-21 22:49:22;3
;TF_task2;2023-08-21 22:49:26;3
;TE_enter;2023-08-21 22:50:10;1
;TE_task1;2023-08-21 22:50:15;1
;TE_task3;2023-08-21 22:50:17;4
;TF_task3;2023-08-21 22:50:17;4
;TG_enter;2023-08-21 22:50:30;2
;TH_enter;2023-08-21 22:50:34;0
;TG_task1;2023-08-21 22:50:35;2
;TH_task2;2023-08-21 22:50:39;0
;TG_task3;2023-08-21 22:50:40;3
;TH_task3;2023-08-21 22:50:40;3
;TG_task4;2023-08-21 22:50:41;0
;TH_task4;2023-08-21 22:50:41;0
