mision;activity;time;robot
;TB_enter;2023-08-25 15:32:40;0
;TA_enter;2023-08-25 15:32:41;2
;TB_task2;2023-08-25 15:32:44;0
;TA_task1;2023-08-25 15:32:46;2
;TA_task3;2023-08-25 15:32:48;5
;TB_task3;2023-08-25 15:32:48;5
;TD_enter;2023-08-25 15:33:08;5
;TC_enter;2023-08-25 15:33:13;3
;TD_task2;2023-08-25 15:33:13;5
;TC_task1;2023-08-25 15:33:18;3
;TC_task3;2023-08-25 15:33:19;0
;TD_task3;2023-08-25 15:33:19;0
;TF_enter;2023-08-25 15:33:38;2
;TF_task2;2023-08-25 15:33:43;2
;TE_enter;2023-08-25 15:34:28;0
;TE_task1;2023-08-25 15:34:33;0
;TE_task3;2023-08-25 15:34:35;3
;TF_task3;2023-08-25 15:34:35;3
;TH_enter;2023-08-25 15:34:45;4
;TG_enter;2023-08-25 15:34:49;3
;TH_task2;2023-08-25 15:34:50;4
;TG_task1;2023-08-25 15:34:54;3
;TG_task3;2023-08-25 15:34:55;0
;TH_task3;2023-08-25 15:34:55;0
;TG_task4;2023-08-25 15:34:55;3
;TH_task4;2023-08-25 15:34:55;3
