mision;activity;time;robot
;TB_enter;2023-08-25 15:32:19;5
;TA_enter;2023-08-25 15:32:22;2
;TB_task2;2023-08-25 15:32:24;5
;TA_task1;2023-08-25 15:32:26;2
;TA_task3;2023-08-25 15:32:28;5
;TB_task3;2023-08-25 15:32:28;5
;TC_enter;2023-08-25 15:32:41;1
;TC_task1;2023-08-25 15:32:46;1
;TD_enter;2023-08-25 15:32:46;0
;TD_task2;2023-08-25 15:32:51;0
;TC_task3;2023-08-25 15:32:53;3
;TD_task3;2023-08-25 15:32:53;3
;TE_enter;2023-08-25 15:33:02;4
;TF_enter;2023-08-25 15:33:04;3
;TE_task1;2023-08-25 15:33:06;4
;TF_task2;2023-08-25 15:33:09;3
;TE_task3;2023-08-25 15:33:11;0
;TF_task3;2023-08-25 15:33:11;0
;TG_enter;2023-08-25 15:33:25;1
;TG_task1;2023-08-25 15:33:30;1
;TH_enter;2023-08-25 15:33:31;5
;TH_task2;2023-08-25 15:33:36;5
;TG_task3;2023-08-25 15:33:37;2
;TH_task3;2023-08-25 15:33:37;2
;TG_task4;2023-08-25 15:33:38;5
;TH_task4;2023-08-25 15:33:38;5
