mision;activity;time;robot
;TB_enter;2023-08-25 15:32:42;3
;TA_enter;2023-08-25 15:32:43;0
;TB_task2;2023-08-25 15:32:46;3
;TA_task1;2023-08-25 15:32:48;0
;TA_task3;2023-08-25 15:32:49;3
;TB_task3;2023-08-25 15:32:49;3
;TD_enter;2023-08-25 15:33:23;1
;TD_task2;2023-08-25 15:33:28;1
;TC_enter;2023-08-25 15:33:30;2
;TC_task1;2023-08-25 15:33:35;2
;TC_task3;2023-08-25 15:33:36;5
;TD_task3;2023-08-25 15:33:36;5
;TE_enter;2023-08-25 15:33:52;3
;TE_task1;2023-08-25 15:33:57;3
;TF_enter;2023-08-25 15:34:15;5
;TF_task2;2023-08-25 15:34:20;5
;TE_task3;2023-08-25 15:34:21;2
;TF_task3;2023-08-25 15:34:21;2
;TG_enter;2023-08-25 15:34:34;4
;TH_enter;2023-08-25 15:34:38;1
;TG_task1;2023-08-25 15:34:38;4
;TH_task2;2023-08-25 15:34:43;1
;TG_task3;2023-08-25 15:34:44;4
;TH_task3;2023-08-25 15:34:44;4
;TG_task4;2023-08-25 15:34:45;1
;TH_task4;2023-08-25 15:34:45;1
