mision;activity;time;robot
;TB_enter;2023-08-21 22:55:47;5
;TB_task2;2023-08-21 22:55:51;5
;TA_enter;2023-08-21 22:55:58;1
;TA_task1;2023-08-21 22:56:03;1
;TA_task3;2023-08-21 22:56:04;4
;TB_task3;2023-08-21 22:56:04;4
;TC_enter;2023-08-21 22:56:15;2
;TC_task1;2023-08-21 22:56:20;2
;TD_enter;2023-08-21 22:57:02;4
;TD_task2;2023-08-21 22:57:07;4
;TC_task3;2023-08-21 22:57:09;1
;TD_task3;2023-08-21 22:57:09;1
;TE_enter;2023-08-21 22:57:26;1
;TF_enter;2023-08-21 22:57:28;5
;TE_task1;2023-08-21 22:57:31;1
;TF_task2;2023-08-21 22:57:33;5
;TE_task3;2023-08-21 22:57:35;2
;TF_task3;2023-08-21 22:57:35;2
;TG_enter;2023-08-21 22:57:48;3
;TG_task1;2023-08-21 22:57:53;3
;TH_enter;2023-08-21 22:57:56;4
;TH_task2;2023-08-21 22:58:01;4
;TG_task3;2023-08-21 22:58:03;1
;TH_task3;2023-08-21 22:58:03;1
;TG_task4;2023-08-21 22:58:03;4
;TH_task4;2023-08-21 22:58:03;4
