mision;activity;time;robot
;TA_enter;2023-08-21 22:56:14;5
;TB_enter;2023-08-21 22:56:17;1
;TA_task1;2023-08-21 22:56:18;5
;TB_task2;2023-08-21 22:56:22;1
;TA_task3;2023-08-21 22:56:23;4
;TB_task3;2023-08-21 22:56:23;4
;TD_enter;2023-08-21 22:56:48;0
;TC_enter;2023-08-21 22:56:48;3
;TD_task2;2023-08-21 22:56:53;0
;TC_task1;2023-08-21 22:56:53;3
;TC_task3;2023-08-21 22:56:55;0
;TD_task3;2023-08-21 22:56:55;0
;TF_enter;2023-08-21 22:57:01;4
;TF_task2;2023-08-21 22:57:06;4
;TE_enter;2023-08-21 22:57:30;2
;TE_task1;2023-08-21 22:57:35;2
;TE_task3;2023-08-21 22:57:37;5
;TF_task3;2023-08-21 22:57:37;5
;TG_enter;2023-08-21 22:57:51;3
;TG_task1;2023-08-21 22:57:56;3
;TH_enter;2023-08-21 22:58:15;1
;TH_task2;2023-08-21 22:58:20;1
;TG_task3;2023-08-21 22:58:22;4
;TH_task3;2023-08-21 22:58:22;4
;TG_task4;2023-08-21 22:58:22;1
;TH_task4;2023-08-21 22:58:22;1
