mision;activity;time;robot
;TB_enter;2023-08-25 15:32:27;0
;TB_task2;2023-08-25 15:32:32;0
;TA_enter;2023-08-25 15:32:36;1
;TA_task1;2023-08-25 15:32:41;1
;TA_task3;2023-08-25 15:32:42;4
;TB_task3;2023-08-25 15:32:42;4
;TD_enter;2023-08-25 15:32:56;5
;TD_task2;2023-08-25 15:33:01;5
;TC_enter;2023-08-25 15:33:27;3
;TC_task1;2023-08-25 15:33:32;3
;TC_task3;2023-08-25 15:33:34;0
;TD_task3;2023-08-25 15:33:34;0
;TE_enter;2023-08-25 15:33:55;0
;TE_task1;2023-08-25 15:34:00;0
;TF_enter;2023-08-25 15:34:14;2
;TF_task2;2023-08-25 15:34:18;2
;TE_task3;2023-08-25 15:34:20;5
;TF_task3;2023-08-25 15:34:20;5
;TG_enter;2023-08-25 15:34:27;1
;TG_task1;2023-08-25 15:34:32;1
;TH_enter;2023-08-25 15:34:35;4
;TH_task2;2023-08-25 15:34:40;4
;TG_task3;2023-08-25 15:34:41;1
;TH_task3;2023-08-25 15:34:41;1
;TG_task4;2023-08-25 15:34:42;4
;TH_task4;2023-08-25 15:34:42;4
