mision;activity;time;robot
;TB_enter;2023-09-06 20:52:35;5
;TB_task2;2023-09-06 20:52:40;5
;TA_enter;2023-09-06 20:52:45;1
;TA_task1;2023-09-06 20:52:50;1
;TA_task3;2023-09-06 20:52:52;4
;TB_task3;2023-09-06 20:52:52;4
;TC_enter;2023-09-06 20:53:04;2
;TC_task1;2023-09-06 20:53:09;2
;TD_enter;2023-09-06 20:53:12;3
;TD_task2;2023-09-06 20:53:17;3
;TC_task3;2023-09-06 20:53:19;0
;TD_task3;2023-09-06 20:53:19;0
;TF_enter;2023-09-06 20:53:35;1
;TF_task2;2023-09-06 20:53:39;1
;TE_enter;2023-09-06 20:55:03;0
;TE_task1;2023-09-06 20:55:08;0
;TE_task3;2023-09-06 20:55:09;3
;TF_task3;2023-09-06 20:55:09;3
;TG_enter;2023-09-06 20:55:14;5
;TG_task1;2023-09-06 20:55:19;5
;TH_enter;2023-09-06 20:55:25;3
;TH_task2;2023-09-06 20:55:30;3
;TG_task3;2023-09-06 20:55:31;0
;TH_task3;2023-09-06 20:55:31;0
;TG_task4;2023-09-06 20:55:31;3
;TH_task4;2023-09-06 20:55:31;3
