mision;activity;time;robot
;TA_enter;2023-08-25 15:32:32;1
;TA_task1;2023-08-25 15:32:37;1
;TB_enter;2023-08-25 15:32:39;3
;TB_task2;2023-08-25 15:32:44;3
;TA_task3;2023-08-25 15:32:46;0
;TB_task3;2023-08-25 15:32:46;0
;TC_enter;2023-08-25 15:32:51;2
;TC_task1;2023-08-25 15:32:56;2
;TD_enter;2023-08-25 15:33:01;5
;TD_task2;2023-08-25 15:33:05;5
;TC_task3;2023-08-25 15:33:07;2
;TD_task3;2023-08-25 15:33:07;2
;TE_enter;2023-08-25 15:33:21;0
;TF_enter;2023-08-25 15:33:22;3
;TE_task1;2023-08-25 15:33:26;0
;TF_task2;2023-08-25 15:33:26;3
;TE_task3;2023-08-25 15:33:28;0
;TF_task3;2023-08-25 15:33:28;0
;TH_enter;2023-08-25 15:33:37;1
;TH_task2;2023-08-25 15:33:42;1
;TG_enter;2023-08-25 15:33:48;2
;TG_task1;2023-08-25 15:33:54;2
;TG_task3;2023-08-25 15:33:55;5
;TH_task3;2023-08-25 15:33:55;5
;TG_task4;2023-08-25 15:33:55;2
;TH_task4;2023-08-25 15:33:55;2
