mision;activity;time;robot
;TB_enter;2023-08-25 15:32:54;4
;TB_task2;2023-08-25 15:32:59;4
;TA_enter;2023-08-25 15:33:17;0
;TA_task1;2023-08-25 15:33:22;0
;TA_task3;2023-08-25 15:33:24;3
;TB_task3;2023-08-25 15:33:24;3
;TC_enter;2023-08-25 15:33:33;1
;TC_task1;2023-08-25 15:33:38;1
;TD_enter;2023-08-25 15:34:27;3
;TD_task2;2023-08-25 15:34:32;3
;TC_task3;2023-08-25 15:34:34;0
;TD_task3;2023-08-25 15:34:34;0
;TF_enter;2023-08-25 15:34:48;4
;TF_task2;2023-08-25 15:34:53;4
;TE_enter;2023-08-25 15:36:07;0
;TE_task1;2023-08-25 15:36:12;0
;TE_task3;2023-08-25 15:36:13;3
;TF_task3;2023-08-25 15:36:13;3
;TH_enter;2023-08-25 15:36:28;5
;TG_enter;2023-08-25 15:36:30;1
;TH_task2;2023-08-25 15:36:33;5
;TG_task1;2023-08-25 15:36:35;1
;TG_task3;2023-08-25 15:36:36;4
;TH_task3;2023-08-25 15:36:36;4
;TG_task4;2023-08-25 15:36:37;1
;TH_task4;2023-08-25 15:36:37;1
