mision;activity;time;robot
;TA_enter;2023-08-21 22:48:34;1
;TA_task1;2023-08-21 22:48:39;1
;TB_enter;2023-08-21 22:48:41;3
;TB_task2;2023-08-21 22:48:46;3
;TA_task3;2023-08-21 22:48:48;0
;TB_task3;2023-08-21 22:48:48;0
;TC_enter;2023-08-21 22:48:53;2
;TC_task1;2023-08-21 22:48:58;2
;TD_enter;2023-08-21 22:49:03;5
;TD_task2;2023-08-21 22:49:07;5
;TC_task3;2023-08-21 22:49:09;2
;TD_task3;2023-08-21 22:49:09;2
;TE_enter;2023-08-21 22:49:23;0
;TF_enter;2023-08-21 22:49:24;3
;TE_task1;2023-08-21 22:49:28;0
;TF_task2;2023-08-21 22:49:28;3
;TE_task3;2023-08-21 22:49:30;0
;TF_task3;2023-08-21 22:49:30;0
;TH_enter;2023-08-21 22:49:39;1
;TH_task2;2023-08-21 22:49:44;1
;TG_enter;2023-08-21 22:49:50;2
;TG_task1;2023-08-21 22:49:55;2
;TG_task3;2023-08-21 22:49:56;5
;TH_task3;2023-08-21 22:49:56;5
;TG_task4;2023-08-21 22:49:56;2
;TH_task4;2023-08-21 22:49:56;2
