mision;activity;time;robot
;TA_enter;2023-08-25 15:33:27;2
;TA_task1;2023-08-25 15:33:32;2
;TB_enter;2023-08-25 15:33:34;3
;TB_task2;2023-08-25 15:33:39;3
;TA_task3;2023-08-25 15:33:41;0
;TB_task3;2023-08-25 15:33:41;0
;TC_enter;2023-08-25 15:34:07;4
;TC_task1;2023-08-25 15:34:12;4
;TD_enter;2023-08-25 15:34:51;5
;TD_task2;2023-08-25 15:34:56;5
;TC_task3;2023-08-25 15:34:58;2
;TD_task3;2023-08-25 15:34:58;2
;TF_enter;2023-08-25 15:35:18;3
;TF_task2;2023-08-25 15:35:23;3
;TE_enter;2023-08-25 15:36:26;1
;TE_task1;2023-08-25 15:36:32;1
;TE_task3;2023-08-25 15:36:33;4
;TF_task3;2023-08-25 15:36:33;4
;TG_enter;2023-08-25 15:36:45;0
;TH_enter;2023-08-25 15:36:49;4
;TG_task1;2023-08-25 15:36:50;0
;TH_task2;2023-08-25 15:36:54;4
;TG_task3;2023-08-25 15:36:55;1
;TH_task3;2023-08-25 15:36:55;1
;TG_task4;2023-08-25 15:36:55;4
;TH_task4;2023-08-25 15:36:55;4
