mision;activity;time;robot
;TB_enter;2023-08-25 15:33:40;3
;TA_enter;2023-08-25 15:33:43;4
;TB_task2;2023-08-25 15:33:45;3
;TA_task1;2023-08-25 15:33:48;4
;TA_task3;2023-08-25 15:33:50;1
;TB_task3;2023-08-25 15:33:50;1
;TD_enter;2023-08-25 15:33:59;0
;TD_task2;2023-08-25 15:34:04;0
;TC_enter;2023-08-25 15:34:18;2
;TC_task1;2023-08-25 15:34:23;2
;TC_task3;2023-08-25 15:34:24;5
;TD_task3;2023-08-25 15:34:24;5
;TE_enter;2023-08-25 15:34:38;5
;TF_enter;2023-08-25 15:34:39;3
;TE_task1;2023-08-25 15:34:43;5
;TF_task2;2023-08-25 15:34:44;3
;TE_task3;2023-08-25 15:34:45;0
;TF_task3;2023-08-25 15:34:45;0
;TH_enter;2023-08-25 15:35:02;2
;TH_task2;2023-08-25 15:35:07;2
;TG_enter;2023-08-25 15:35:08;0
;TG_task1;2023-08-25 15:35:13;0
;TG_task3;2023-08-25 15:35:15;3
;TH_task3;2023-08-25 15:35:15;3
;TG_task4;2023-08-25 15:35:15;0
;TH_task4;2023-08-25 15:35:15;0
